Name,NoGlucose.TotalRNA.Log2FC,NoGlucose.TotalRNA.AdjPval,NoGlucose.PolyRNA.Log2FC,NoGlucose.PolyRNA.AdjPval,NoGlucose.TotalRNA.meanNormCounts,NoGlucose.PolyRNA.meanNormCounts,NoGlutamine.TotalRNA.Log2FC,NoGlutamine.TotalRNA.AdjPval,NoGlutamine.PolyRNA.Log2FC,NoGlutamine.PolyRNA.AdjPval,NoGlutamine.TotalRNA.meanNormCounts,NoGlutamine.PolyRNA.meanNormCounts,NoBCAA.TotalRNA.Log2FC,NoBCAA.TotalRNA.AdjPval,NoBCAA.PolyRNA.Log2FC,NoBCAA.PolyRNA.AdjPval,NoBCAA.TotalRNA.meanNormCounts,NoBCAA.PolyRNA.meanNormCounts,NoArginine.TotalRNA.Log2FC,NoArginine.TotalRNA.AdjPval,NoArginine.PolyRNA.Log2FC,NoArginine.PolyRNA.AdjPval,NoArginine.TotalRNA.meanNormCounts,NoArginine.PolyRNA.meanNormCounts,NoMethionine.TotalRNA.Log2FC,NoMethionine.TotalRNA.AdjPval,NoMethionine.PolyRNA.Log2FC,NoMethionine.PolyRNA.AdjPval,NoMethionine.TotalRNA.meanNormCounts,NoMethionine.PolyRNA.meanNormCounts,Control.TotalRNA.meanNormCounts,Control.PolyRNA.meanNormCounts
Abracl,-0.16360641938941,0.186114850689554,-0.770591560903241,4.27707809381515e-7,6.18060772365938,5.602466761976223,-0.288780824229849,0.0208554668845181,-0.941909415820668,1.86741804880943e-8,6.080129328983807,5.341135383074393,-0.149034830433175,0.270102890131676,-0.437477822497501,3.555172806975e-4,6.206407909991967,5.8300667144465494,-0.099176730900075,0.581547575181693,-0.568101675220562,7.63716682641225e-5,6.259978233069117,5.7482937766545765,-0.235117484951375,0.0622226689850279,-1.56735966550156,1.8640058544911e-11,6.16833767683619,4.7007956714502335,6.383921569687197,6.350489586033573
Dcdc2b,-0.607523768663326,0.483539693874943,-1.16172254318672,0.141317976140284,-2.0370264408227934,-3.01173441797867,-0.18916573137216,0.845232033718592,-0.360390154721229,0.608953070313579,-1.6982960410630907,-2.42841126293304,0.119268507269328,0.911439631510318,-0.414541714835423,0.585613425925706,-1.4440162986045684,-2.396855131613057,0.125718085038741,0.928043372714503,-0.381169818430113,0.641249029320042,-1.421198651151627,-2.4495232364011166,0.445434374459455,0.582082182859091,1.22421166501608,0.0301551753720939,-0.9475200974232417,-1.0490491323735147,-1.351055745681768,-1.9810816772138566
Cisd3,-0.165213061033341,0.0617524215401138,-0.816044855344846,1.05751306988664e-8,5.482343341771787,5.222445237484696,-0.183158810440333,0.0406411392217038,-0.595437780704234,4.68084165605075e-7,5.495838131506903,5.3517612530152805,-0.275780488930914,0.00385946886684917,-0.843501095243842,8.230019987087111e-9,5.382501330011987,5.090365116525283,-0.109476315091252,0.362914268031798,-0.421434946251071,1.582119549845e-4,5.552682752128047,5.560007355672276,-0.279236122980782,0.00297752941261976,-1.34978074474746,6.254189946023919e-12,5.437516429852106,4.58380466659628,5.688763513200707,6.017289698504206
Tomm5,-0.683740755874648,6.69210841574752e-6,-0.40358288594807,0.00110951204499775,6.280744142873607,5.01310956275246,-0.380403895731741,0.00275929918829387,-0.640990065829467,6.31775804500312e-6,6.61277528436513,4.689977375214883,-0.232732604369333,0.0696076226274828,-0.44991069965575,4.6509477310563e-4,6.742008847903883,4.86515540403754,-0.050545476258507,0.802041311535551,-0.214475076717499,0.0796550188860263,6.92844849066838,5.143850676046596,-0.253766146058067,0.0412587416373208,-1.05475865549408,7.227581246521971e-9,6.767218056072477,4.260476262479917,7.00427073016641,5.399055830510417
Dph1,0.388054463617001,0.0117953138891339,0.395786943742558,0.00255264527742728,3.429079252331817,3.8884012427568933,0.313513357939898,0.0414957769515843,0.452321313045205,6.5792813422066e-4,3.3897395081641966,3.86043477110005,0.332341092419106,0.0372635938085145,0.554330769475691,1.2062044491349e-4,3.387569816500177,3.93869546611909,0.122070536775608,0.593837630813393,0.426707991691883,0.00264028228627099,3.1689126596559998,3.8649825312565733,0.666813048533433,1.0208769463853e-4,1.14434282196217,4.25433193642671e-9,3.7737816098917736,4.535152411674173,3.090734618432257,3.4780419051731966
Ak6,-0.379754928771643,0.00239819706065388,-0.673994957969372,3.87108295437292e-6,4.627046676788293,4.33518986888606,-0.221264360006063,0.064875812346147907,-0.266688989430278,0.0167282484017126,4.814958091514703,4.648699566727217,0.0570078561531308,0.699017051465451,-0.127256956203993,0.262007855664233,5.071682488209547,4.77129766535717,-0.118860176158783,0.472795036794419,-0.200548064660255,0.0937575411566738,4.8939864708176835,4.746953060761976,-0.114642929360699,0.367236105726262,-1.01231790303079,9.89282542063602e-9,4.94877062103227,3.88955335269351,5.0460756078586035,4.98430447271659
Sec61g,-0.0393577640549172,0.820485477161847,-0.970545297904899,2.07428639762942e-7,7.495093339326247,6.08118225476537,-0.275177080897388,0.0652414144318953,-0.83709599094506,9.49035112156834e-7,7.285312444040897,6.129758052220937,-0.0820446913713323,0.651611759727011,-0.841511657383441,1.60496616715192e-6,7.461636281930993,6.11007249032536,-0.00926916760972306,0.973936382557807,-0.569313468052132,3.5894107596656e-4,7.539552866541447,6.421398243591117,-0.0564662142486356,0.746576966527603,-1.18414433704543,6.88134436536857e-9,7.522018697720843,5.76833341654865,7.572836776745056,7.033467868791213
Ifi27l2a,0.0231929178095511,0.896053737532301,-0.451725449329496,0.00505296212860142,5.9151120132913935,4.3927950264888835,-0.156676152519182,0.312488419292703,-0.742639243005466,4.22361560532659e-5,5.765663757121853,4.019943190228814,-0.0452216639072025,0.819472021872151,-0.192943420457406,0.215072247085913,5.8536400796219,4.559285951123827,0.0169959527399727,0.950390561699829,-0.659340501691379,5.0522906697381e-4,5.923531161801333,4.140734057799197,0.08204144665518,0.621297293977227,-1.24876905215213,5.48536555253492e-8,6.021843009430717,3.50053851236245,5.929161063277483,4.83298787676528
Cyp4v3,0.197832417925763,0.376673636312356,0.480091623256855,0.0127243192707088,1.5795105586398333,1.7555710991921534,-0.125205524986895,0.616370560432222,0.57564309894368,0.002779605504443,1.28022921874798,1.7583517318234032,0.208916784736525,0.389772471656454,0.734183390500441,4.2549847998832e-4,1.6043367406639701,1.8960866891799333,-0.0360840744116897,0.930295591270658,0.903648736980168,1.1811911325919e-4,1.3037287503421444,2.0990932743274033,0.0739574166131863,0.77864716879768,1.16769796812948,7.18513670427115e-7,1.5273890773113867,2.328320047194367,1.4293018226474035,1.2601776916597165
Kdelr2,-0.337523416141739,9.5719864886416e-4,-0.674390362485569,1.7398764086627e-5,6.7989433895383105,6.92982939413998,-0.576349146161994,1.91984195344055e-6,-0.897988378812863,3.58420349616614e-7,6.588330966154744,6.617682566976273,-0.355689834901812,7.9430720747131e-4,-0.659449053425278,2.7702264438858e-5,6.7909213818757035,6.843007322805663,-0.135690402572309,0.282328433364312,-0.270789133646222,0.0497066908574626,7.0134977504797,7.281693801177867,-0.362190548949785,5.4438870176851e-4,-1.03017002443745,4.14091316947141e-8,6.842325658966874,6.4721893531444135,7.175576283689593,7.58277092235556
Psme2,-0.320785834081319,0.00198711764401595,-0.572117495325772,4.92523114033045e-7,7.35043694669554,7.541469109751834,-0.124555343644205,0.219523282107938,-0.317044136104903,3.8210226908803e-4,7.577583870997796,7.705081233280956,-0.115249399576447,0.28754958683661,-0.335165596298344,3.0203921601945e-4,7.565951390473903,7.672342242196359,-0.0646347795582374,0.66527428124467,-0.309100881798112,0.00133376049913194,7.619561030158043,7.747874612897983,-0.264732138143696,0.00954848729427669,-1.03321478316023,8.435396982798659e-11,7.4675775355747795,6.974203985969817,7.712536316631563,8.089830001967377
Rpl36a,0.191224287518176,0.0799339755754131,-0.857523006438349,3.82173906886868e-8,9.646577499489103,8.037661510210427,-0.00410129792323068,0.977768723210413,-0.381100049784475,4.9597098183857e-4,9.479547673278983,8.425521346727264,0.049376840811229,0.721863796180857,-0.551820214125824,1.35424875526815e-5,9.51497838594504,8.237311550221106,0.102079894985805,0.509769449508321,-0.590888311808514,2.81313779337797e-5,9.571946479930597,8.247084630374706,-0.00147667547203505,0.990761532282103,-1.0839413549544,7.515079693593081e-10,9.51341715573601,7.707554990955243,9.49585810896559,8.87511075960697
Med12,-0.0425983863055786,0.808676432623631,0.511973470995975,0.00120533535892449,6.167816846432734,6.66489386786313,-0.395014907690253,0.0104119698935783,0.374455049452761,0.0111345999383261,5.84588952167521,6.4349562714372,0.141172298734729,0.404564924512303,0.668966092874536,1.0221443729674e-4,6.361198419168816,6.714414404880077,0.109309713821861,0.624337431812907,0.522538541682284,0.00211810585665801,6.334475211905157,6.6073285175185665,0.366254834287974,0.0170688118331347,1.17031193257545,4.37326953430053e-8,6.619751062668113,7.213211888702033,6.250229077245184,6.1135391820638265
Apoo,-0.233421053167758,0.0943733633228742,-0.60672103205104,1.65060418830067e-5,4.009615569189424,4.098799058272417,-0.255681173276767,0.0710940916373645,-0.572295786310726,2.3939326625455e-5,4.020978257969393,4.040189875999967,-0.12298728610687,0.43904157488991,-0.542800607148609,6.95690686812655e-5,4.132162155220606,4.05311150618518,-0.154445939929843,0.423143816612151,-0.362166077972542,0.00482229645533262,4.10216097141482,4.28375291257028,-0.0311791617281053,0.855049727750427,-1.00488075971134,1.42761231671806e-8,4.26815932208653,3.5865364407683566,4.28324705428979,4.675189719407887
Zfx,0.440984979821602,3.4131412139591e-4,0.939159039712053,9.08952840648166e-9,7.01532682367166,7.723026151179886,0.383578222756358,0.00121822730902158,0.885319291675587,1.1970744409039e-8,6.988953898470003,7.578617228834183,0.490990216869221,1.5183158148246e-4,0.990362515537216,5.28106825429363e-9,7.0695120777694065,7.667036947800087,0.0628804020000246,0.722339830941243,0.471406771394062,1.9273660881973e-4,6.64784280073963,7.192192000346507,0.613413425799316,8.65331836505012e-6,1.31848440600992,4.4778687438423397e-11,7.25362499161019,7.995967891120326,6.61664997795289,6.762535125611686
Tmsb10,-0.0767949250233089,0.630509061732437,-0.53169162628646,7.5897302235423e-4,9.270971737884553,6.80686704014879,-0.223684162282402,0.129933821032454,-0.709692657971642,3.09112197940367e-5,9.154366679260507,6.540551731234694,-0.143307379743002,0.38258374093533,-0.834098052954548,7.44014765097102e-6,9.214373208064274,6.405309453918527,0.232903752191386,0.216995689081442,-0.516959953569934,0.0020711342037888,9.591028980450366,6.767777353510024,-0.0530398719035666,0.758083317535954,-1.2077269320358,2.63505755361818e-8,9.35283861128052,6.030691966415543,9.38256638212958,7.322294934642423
Eloc,-0.112756997068725,0.306260804334136,-0.763818692866166,1.07727368077115e-6,6.497185643607663,5.866001322125723,-0.085255761982817,0.463645303007519,-0.579751576581939,2.31692524074075e-5,6.553175054232197,5.96426341053414,0.0686885435363027,0.595592607981941,-0.104053448395354,0.380672158377695,6.687643549739807,6.42311895160209,0.107713913946443,0.472551017583439,-0.366083193425769,0.00497125765894582,6.731623198300957,6.207096646245524,0.0129028447958148,0.925512770455142,-1.29686919588918,4.73071798263074e-10,6.6861999253912865,5.227792919317573,6.650151084433717,6.60977140089927
Gm6368,-0.392570472279929,0.462410344648841,0.13370227210323,0.816910370988636,-1.2602642697176307,-2.1725104746571735,0.141548244098934,0.80570485547032,0.696995765049231,0.140865241223656,-0.7915486860113347,-1.71195813702956,0.17429609911401,0.776192731073769,0.744381882719931,0.131739623794587,-0.8272186419137016,-1.6636127258402666,0.289444345929457,0.704141656884816,0.28185063790576,0.638545956126123,-0.6703719457398877,-2.07413340781702,-0.316542192202329,0.577300212475637,1.17378538505306,0.0107853765585784,-1.13725964725989,-1.29368790154553,-0.9139109911900913,-2.2153855823648665
Rpl38-ps2,0.125780367354434,0.401568843412881,-0.80799245408302,5.13181307857947e-6,5.993577033790467,4.59385144190441,-0.0481187986071099,0.779738669845621,-0.827411539687211,2.65734650359867e-6,5.848055929000783,4.476481061399927,0.0772333571913856,0.665982719394204,-0.345750007680191,0.0145804527845378,5.954737876004174,4.94729188278222,0.0514446366169089,0.831911623602473,-0.800319517628685,3.07571728400744e-5,5.93338696531911,4.527292203667857,-0.0157670588356023,0.932556542446247,-1.28449934101896,6.63218363504525e-9,5.890743740397727,4.010828412412577,5.906421251299337,5.376126665051597
Bambi-ps1,0.804348058639891,0.0142672423779284,0.0252565535819737,0.948458991825576,0.7627959134466047,-0.43541678582564336,0.207300499691059,0.588758515197801,-0.419924475587424,0.230961679502523,0.239452547120653,-0.891312592087096,0.61218153564972,0.0771330126720827,-0.47158653788583,0.202825799767411,0.5915908853720573,-0.9312009474777406,0.525839671208611,0.232870096476022,-0.378039802503005,0.33078930490908,0.5157076687572407,-0.8069586123270054,-0.32928434973854,0.410047634338751,-1.1572308566323,0.00396885920674007,-0.2995769650188778,-1.5574849508790833,0.05446713504760827,-0.4431491677045837
Gm16089,0.390635407846938,0.647928821189617,-0.620780584848109,0.150550003817437,-1.73230546369441,-1.7766472397142967,0.428347605618247,0.62108281239668806,-0.347072451606711,0.395801658321335,-1.70491026966125,-1.59824016238364,0.943891380876602,0.222983665471942,-0.0291186893226283,0.949257890716963,-1.3682161418847807,-1.3051574221370716,1.57639769515556,0.062319472128073,-0.322090644777635,0.486440674411335,-0.7804411307898127,-1.5546103837313734,0.720488916488062,0.368431083764753,-1.30139257046418,0.00641474446833191,-1.6074961727911414,-2.3688056703133666,-2.0324534603367335,-1.21886996721826
Gm16200,0.468351543269912,0.179665062798757,-0.956727221401623,0.0206631815932767,1.0222827812092723,-1.6681352942946701,0.161366507864048,0.697880357561904,-0.73501048377873,0.0543576100353872,0.7324744135471087,-1.55304923990757,0.535215922083551,0.144920208325185,-0.476752510000286,0.220964309079228,1.081954724691507,-1.354097917156505,0.588804619330788,0.19308429182634201,-0.829992769385795,0.0479547376727876,1.1600155616599734,-1.59240433385411,0.197082495855578,0.629650091446012,-1.25408860104204,0.00353348222915569,0.8104999720820907,-2.01223468142487,0.5344167323367918,-0.8700429501875613
Gm15466,-0.245786929642308,0.522356812426141,-0.674002864303005,0.0450812723971966,0.09122670388799216,-0.2992880738793533,-0.515009733745705,0.178220321185331,-0.527540382891908,0.0976756923482194,-0.12767495487414268,-0.25479507887288233,0.19134380959099,0.649864523754424,-0.867302804946637,0.0142711443654904,0.49890626793730364,-0.606313012492773,-0.261824871740807,0.633870004503709,0.0970869689171388,0.805017992020482,0.0937096545630659,0.41748862783682067,-0.135450170282803,0.750100257068499,-1.40229826295382,3.6084259866253e-4,0.17549993562948266,-1.0990785860048085,0.35041961796149257,0.36433645680233534
Gm13461,-0.122652396452726,0.622652867696496,-0.71211318161513,2.7165032488043e-4,1.9036267505855535,1.7864606752540133,-0.0204549418393485,0.943357598625382,-0.586532775599305,0.00118548210900417,2.037565922961147,1.8243911222774234,0.182588488990011,0.473751785658481,-0.446267026823333,0.0118076396128578,2.1951405603172867,1.9394591291494165,-0.0262052019960616,0.951026811908424,-0.711955923382754,6.0375649989809e-4,1.99596817425121,1.7336188861042598,0.0221061034133156,0.939069655075871,-1.26320609640789,2.73620425406616e-7,2.1124090485752234,1.1286803953769367,2.05516081365077,2.4724837421290733
Eef2-ps2,0.475043171779199,0.031396963737311497,0.520216710752787,0.027667058293279,2.6069561587335865,1.31546029536346,0.463737229864412,0.037516899810908,0.956189598545737,1.4839142291043e-4,2.639197257642077,1.6236044969530534,0.254508495907646,0.301077200699466,0.818250322679174,0.00111783944100119,2.393276785103353,1.50790404760353,0.334938053236883,0.256630850152833,0.209735359932664,0.428320968361017,2.4817443699199266,0.9571449666618367,0.30430023862375,0.191753042928842,1.10852774849893,2.29464067534894e-5,2.509222591470833,1.78915996985616,2.1797207656609667,0.7875730352818687
Gm15191,-0.221365953052486,0.781654139521785,0.184357856193424,0.7409693415909,-1.7997548378251667,-1.62301629541488,0.284680781106873,0.702452709268463,0.0276042143127536,0.961044448110366,-1.2627179487216333,-1.8515929689042199,0.482206945360542,0.505234250824889,0.789511871077691,0.104851034468004,-1.2189443866397123,-1.166763877374728,0.943869697479152,0.228960007606206,0.578018473951057,0.273368080627675,-0.7546967699201477,-1.3806413718206116,0.407522345089418,0.567953678228795,1.00201463480742,0.0287913140650051,-1.1440604548430517,-0.989670627655786,-1.5957809838208967,-1.7979848262268932
Mif-ps3,0.0889584249706338,0.886166529292313,-0.38777545339735,0.372943279880288,-0.6485377544411663,-1.2874609446794703,-0.110920550152961,0.867751387382661,-0.415417256916975,0.324177425436621,-0.8537185554464571,-1.2217132186791033,0.19123413722588,0.772630975931258,-0.686019792794142,0.128838079878829,-0.5550419910417357,-1.5659574365290734,0.41728892513792,0.57325883153923,0.0811262108677422,0.879510304078158,-0.32044843555240965,-0.7663214121848123,0.448229838580978,0.407081550228728,-1.34825261182023,0.00601760494373677,-0.24314411754380333,-2.05393875105397,-0.664605008887794,-0.8029433984488934
Rpl30-ps10,0.231983784870617,0.375487733435837,-0.726347346702072,0.0557714384696388,0.8801596469938774,-1.3393667288039233,-0.0376000639756574,0.910144298955891,-0.781639267972452,0.0346937451265103,0.664995747608197,-1.5260393082292847,0.0423643513460378,0.910759780487377,-0.294449250581849,0.432277115389107,0.70476795150642,-1.065220932463571,0.2992169878441,0.391830730669917,-0.747848569282123,0.0597162141181479,0.9736855128854094,-1.4102590245506166,0.415059257245941,0.105789323145979,-1.43801696596241,9.5525999199703e-4,1.1093526923725392,-2.0480820290104567,0.7015391492977067,-0.7091941921258417
Gm15267,0.016023764348049,0.969504771596224,-0.750586087337563,0.0324191443894477,-0.41046635385228264,-0.8376491774218683,-0.00605363021182964,0.999879390984004,-0.0305096792524536,0.92902497182658506,-0.39829120544248997,-0.2650934635554057,0.145754980306396,0.74342458030928,-0.190955226149399,0.583865234588206,-0.28454558904079696,-0.44337919211001703,0.0498803432448139,0.93745625905787,-0.20471560964958,0.584159941148202,-0.36687723025831964,-0.41411306089614736,0.0438474046682833,0.921641517029783,-1.30698407107699,8.6234717661204e-4,-0.3404018857969967,-1.5079757162912044,-0.3921208593928736,-0.17652215469161978
Gm4459,-0.516027649450373,0.327089838693309,-0.324383255999106,0.464255309687319,-0.9731692459471254,-0.8007381543731856,-0.22316251238263,0.696565921214706,-0.810559816635106,0.0676725513207046,-0.7311703573133204,-1.3249073935538616,0.213207258913256,0.71788431832074,-0.874343521562213,0.0627805407823261,-0.3397915480594823,-1.3617094002902366,-0.586797587675672,0.417513476681294,-0.8345266710915,0.0832667390698803,-1.1825537603720144,-1.3089326788501334,-0.383419534559831,0.493292432357398,-1.74368466857962,0.00122842393528054,-0.8001680628145873,-2.20043073941825,-0.4902129789118723,-0.5978643294212084
Mif-ps4,0.0336704431034896,0.924758258168827,-0.793990677792692,6.3597234395307e-4,1.2727548103532367,0.7129670714243856,0.0181825544282757,0.963233848319165,-0.619899510507262,0.00349504991156686,1.28219918834394,0.834515161501358,-0.0279914225841172,0.947286030065132,-0.698970447409067,0.00202967867419699,1.1798584626025788,0.73610452557264,0.150035980245285,0.756247859286933,-0.458762680966697,0.0355775038764747,1.41087862464479,1.0218200027336153,-0.0919921991683999,0.800777785876309,-1.60812788923573,2.50044761313027e-7,1.2199024540345766,-0.14615207758572873,1.275261634709,1.5037794053421367
Gm5883,0.497252773094348,0.0842092921490586,-0.805381028571183,0.00421032053268958,0.331697575063705,-0.0649488986788197,0.670752447869055,0.0178823320504172,-0.780602766693931,0.00409246996896107,0.532679018586896,-0.09979308025797934,0.987247179950346,8.9102822024744e-4,-0.812952775498705,0.00438076652310898,0.8036897179551914,-0.195055411234678,0.88009226168925,0.0118277352466744,-0.952174102511089,0.00206624709659612,0.6807837992167853,-0.2304916691764433,0.532999071369491,0.0680110933583534,-1.23289998402713,9.27200548830447e-5,0.4363079503606753,-0.548437214633423,-0.09212645726220643,0.6965169352962264
Pgam1-ps1,-0.0624154279075181,0.9265748375268,-0.496688509924608,0.187774797785009,-1.0377020544920608,-0.8335044570928084,-0.42800359777379,0.507918226480407,-0.9352152327506,0.0167965262564906,-1.3687460512554943,-1.2586311885372867,-0.460437212187735,0.501763503592633,-0.443889696116,0.244893176005412,-1.3819334417888167,-0.995098147974283,-0.0473217323169016,0.966025636681465,-0.728979472737581,0.0728983594004211,-1.0079861362786933,-1.062705418335472,-0.388875252120957,0.556284370353476,-1.03113034108391,0.0100452642767581,-1.4212470383093614,-1.3677565639826,-0.9720473973896513,-0.358798067165241
Ubl5,-0.0407137391582015,0.744970493179514,-0.396864301179288,0.00533573692703553,6.76388949443408,5.691120981528074,-0.0764308089458368,0.520476005454566,-0.846017311452938,1.95109405036227e-6,6.75841357342075,5.159424603541663,0.00584539133816894,0.970825578935019,-0.645317543069275,7.74466651301294e-5,6.820399810586729,5.346622165135863,0.0872100566086715,0.583838498691554,-0.538264921166472,9.8559862733961e-4,6.906801146091446,5.492446800701407,0.0384467521519233,0.766054428866013,-1.20989107516488,1.35352371076378e-8,6.903718549563711,4.779476778633806,6.84596101388882,6.071360767331177
Gm14539,-0.237244544190932,0.577115607942528,-0.612727665167989,0.257543283175314,-0.019846841670681643,-1.7587465495374464,-0.179580859534835,0.689112194837201,-0.592545375396877,0.255352606836567,0.07981396463096402,-1.8120398194243834,-0.0493117380504083,0.928760981349324,-0.54641607132028,0.32107940676844,0.15866190731006868,-1.7386225952944399,0.143150263665795,0.822092350981214,-0.94665291762251,0.106886044085591,0.2962178323810807,-2.0201051188224266,0.26493604224206,0.521960418509464,-2.10351693634683,0.00208919112939278,0.5003800047547073,-2.9002567910562833,0.2477598444587282,-1.17589235848064
C630043F03Rik,0.346344540057759,0.657316607433661,-0.971383760040192,0.164695594919811,-1.3665055983671313,-2.2833893220610935,-0.105960145609225,0.912578556380019,-0.935485123902399,0.161389712459615,-1.7225281852507834,-2.1861472725230136,0.324983342744136,0.716202014992061,-0.950169935290613,0.177791861152079,-1.3198200271025187,-2.3471709435003234,0.544114028796133,0.602249310379365,-0.682116124222789,0.342663443144542,-1.063212103976251,-2.1808844082703933,-0.30619923790928,0.740534785306015,-1.78420151132654,0.0205137234863128,-1.7780222273516333,-2.7991857036292798,-1.5816496698072267,-1.3923392355586652
C130046K22Rik,-0.310528348147925,0.274258148269083,-0.169607269619495,0.537449904395606,1.164892869190199,1.095073477057642,0.0110547802711632,0.976124644176841,-0.363365989693548,0.165367198968588,1.52716828315806,0.8007534418744497,0.176069542256722,0.579807826245567,-0.15932353582673,0.574424059035899,1.66201271531406,0.9967663055183573,0.10539112987098,0.817164503755576,0.00993785276269715,0.978206888636232,1.5856795872223932,1.1831003130691384,-0.733987883094023,0.0152937126702099,-1.3466371837365,7.03147357689674e-5,0.8341660535536524,-0.13718530015885738,1.5190382386774965,1.2351936017034033
Snhg3,-0.630592102513525,0.00103056955550567,-0.938036111508928,1.05820161364329e-5,4.657379545406213,2.4046338923239734,-0.198932682277168,0.282036721200743,-0.423326345669509,0.0107467935519789,5.1240770911893,2.82646867302226,-0.24190234952828,0.20724110244508,-0.469172413109544,0.0071780949493413,5.069954215204301,2.7642084892973933,0.0169266402541402,0.959833018304166,-0.325310055013994,0.0645342256200972,5.333297855250064,2.947469259007217,-0.796579875296917,1.1981570292669e-4,-1.12961743089008,6.45526762651185e-7,4.550990475181397,2.0938353579348865,5.340177740375074,3.3155397431819633
Arhgap27os2,-0.168991349235052,0.775603403376855,-0.5662712183764,0.235252731648201,-1.1638098998194792,-1.4978701788895994,0.258371134131091,0.637389367999924,-0.500585597913728,0.276363409081857,-0.7762557361302583,-1.3734404502236166,-0.237268858373928,0.713429198293235,-0.441341017787163,0.366185516214544,-1.2179468719468567,-1.3437575192571247,-0.284302053623739,0.734987248248367,-0.636736060180225,0.210796852007627,-1.3288649134966923,-1.4763229464353234,-0.726507754250598,0.211369555939164,-1.15580345783703,0.0219996851156122,-1.5586933258838833,-2.059962488293923,-1.0194013320000093,-0.8966657319367857
Gm12602,-0.337769571211724,0.589072440599014,-0.989664136296659,0.0275778655963845,-1.2119813013565044,-1.80710103279232,-0.189670161018272,0.778558479817731,-0.344677297611904,0.388960165160674,-1.2046860091196354,-1.3494566699041701,-0.0738210338102577,0.927229191323332,0.0936171709230714,0.831935913203121,-1.0065557033433241,-0.974724933175874,0.230578068330722,0.799236051305371,0.220155986512236,0.620672067349111,-0.690709203653065,-0.7670223058161677,-0.24523546198484,0.71514790923641,-1.31898581564441,0.00492385442216751,-1.1459419878457475,-2.17215868968488,-0.9083378267166671,-0.9417569161890867
Gm6689,0.677196372331739,0.0696543838418381,-0.583353740094253,0.168611200571945,-0.04493942170578499,-1.51617539289075,0.0206121120226895,0.993764977941598,-0.155411453091663,0.704642201654848,-0.5943135857502857,-1.2334523221803473,0.276056419162674,0.546924247351831,-0.325107375002407,0.450180931439359,-0.42106895641002284,-1.339359068121945,0.752170364181774,0.115639725459582,-0.956519413239011,0.0400093839129936,0.03601231906090617,-1.8928304364337434,-0.0161358823339499,0.975457773711956,-1.07902000745083,0.0155561200473056,-0.5944345649739866,-2.01223468142487,-0.6243914989509567,-1.0004599452890766
Gm7846,-0.0588861012671913,0.835445261287843,-0.0758529677452574,0.832306001663686,2.5538488824893735,0.327930135990758,-0.215129562024537,0.406097201104031,-0.758664401684026,0.0273184132747416,2.423905802210317,-0.39242438579446837,-0.012489570589257,0.971341684822464,0.184770410690455,0.588570387511592,2.6030138681834534,0.4873142362799193,0.0539127801504505,0.899632444872146,-0.479072875028845,0.184735225134144,2.6777395162487667,-0.08079707561498255,0.00477945148488494,0.986604647909408,-1.00118883206752,0.005962644742254,2.6288907067045466,-0.627743675489309,2.62563436186765,0.355181576332453
Gm12932,-1.09286952793057,0.0546461186581732,-1.03941014822375,0.103073762034073,-1.370945446668885,-2.289342348240577,-0.706066176041005,0.21023355374721,-0.838867285811976,0.160721792870991,-0.800319591530944,-2.16566713173878,-1.16328545600447,0.053143435433492,-1.30516498016878,0.0532067276626996,-1.1654871690561386,-2.5650404964326903,-0.665144317066418,0.377417566178254,-0.731011921822178,0.259990997661447,-0.8357671480447243,-2.1539491689336034,-1.03331329603758,0.0777114986762575,-2.38597772734567,0.00266782589932581,-1.102661483392319,-3.3965233246835833,-0.16440436255580615,-1.4087044402608293
B130055M24Rik,-0.350488110154502,0.194399383463763,0.127565140730029,0.591814865391163,1.48344051254004,2.06681472414063,-0.224357399453293,0.434109067500297,-0.476931083210205,0.0407790142252789,1.7204385434472467,1.38118587322745,-0.0192165247116956,0.959174048452011,-0.447029951339726,0.0650280849639719,1.8860081307829935,1.4187224675022767,0.090533006510381,0.836578705343854,0.0465484004782606,0.878515840006396,1.9943411410078,1.9441513959069867,-0.821617420809001,0.0057020049821806,-1.16473563355551,5.65972935966767e-5,1.1642414525685223,0.7043507501027566,1.95107209040905,1.91611007971096
Gm15432,-0.0250035650699214,0.932646581013377,-0.791605989707511,0.00939012716058843,1.4791148174547333,0.06773054505269199,0.18094216920835,0.488720248561214,-0.616066584347036,0.0298603010837855,1.6847790147481534,0.18378859051153892,0.377345161498964,0.130308411578165,-0.416427382087539,0.1478088189367,1.8733327101538901,0.31423315559315834,0.161597118014491,0.660636841883722,-0.311298905546308,0.306974291294859,1.6692015137465366,0.5027761028215877,0.077622475940202093,0.790060578176219,-1.06851966193367,8.5690451831539e-4,1.64608479972726,-0.25834697682635865,1.5389848206081567,0.8334554279848166
Isoc2a,0.0638259103209422,0.68234360328618,-0.141482503808926,0.178842862060155,3.7414480083127297,4.4244684171351905,-0.0955422910434929,0.536824259143006,-0.700850952212208,8.51886874308726e-7,3.6225492124390666,3.7749071436008435,-0.204801967504722,0.178312320300146,-0.449260441971168,2.4040551111692e-4,3.4834941170423765,4.00632233606245,0.00636824024383115,0.98168990383815,-0.192197270005845,0.0902851308342323,3.706914666923797,4.31668388611511,-0.456137668547487,0.00285371486590854,-1.2877235804012,2.28285320440116e-10,3.3024658797136532,3.1682549880910797,3.7258979915171535,4.54392899901857
